date1,hour1,price,output
02.02.2015,20,61.99,4.206
02.02.2015,21,54.1,5.294
02.02.2015,22,51.0,6.632999999999999
02.02.2015,23,51.27,8.948
03.02.2015,0,45.0,12.040999999999999
03.02.2015,1,40.67,14.805
03.02.2015,2,43.76,16.333
03.02.2015,3,40.35,16.587
03.02.2015,4,40.53,15.145999999999999
03.02.2015,5,42.53,12.88
03.02.2015,6,47.44,10.823
03.02.2015,7,61.3,8.935
03.02.2015,8,63.78,7.687
03.02.2015,9,68.78,6.122999999999999
03.02.2015,10,72.24,4.569
03.02.2015,11,65.34,5.21
03.02.2015,12,66.23,6.9110000000000005
03.02.2015,13,57.03,9.433
03.02.2015,14,57.57,11.202
03.02.2015,15,55.76,10.524000000000001
03.02.2015,16,54.39,11.864
03.02.2015,17,60.07,13.184000000000001
03.02.2015,18,95.66,12.592
03.02.2015,19,68.71,11.06
03.02.2015,20,61.75,10.564
03.02.2015,21,53.17,11.100999999999999
03.02.2015,22,51.8,11.807
03.02.2015,23,46.98,11.804
04.02.2015,0,44.0,11.628
04.02.2015,1,44.87,12.315
04.02.2015,2,45.34,14.193
04.02.2015,3,42.23,14.068
04.02.2015,4,40.29,14.297
04.02.2015,5,44.03,15.953
04.02.2015,6,47.37,14.93
04.02.2015,7,58.46,12.452
04.02.2015,8,61.76,14.220999999999998
04.02.2015,9,62.59,15.975
04.02.2015,10,62.56,13.185
04.02.2015,11,63.51,14.027999999999999
04.02.2015,12,56.86,20.21
04.02.2015,13,53.53,27.895
04.02.2015,14,51.45,33.024
04.02.2015,15,49.88,34.584
04.02.2015,16,49.92,38.458
04.02.2015,17,59.37,43.523999999999994
04.02.2015,18,77.21,46.817
04.02.2015,19,62.73,50.891999999999996
04.02.2015,20,56.07,53.773999999999994
04.02.2015,21,50.83,55.478
04.02.2015,22,50.81,56.111999999999995
04.02.2015,23,49.58,56.59
05.02.2015,0,46.72,58.04
05.02.2015,1,46.24,59.102
05.02.2015,2,46.5,58.841
05.02.2015,3,41.06,57.957
05.02.2015,4,40.3,58.84
05.02.2015,5,42.41,61.724
05.02.2015,6,48.19,62.388999999999996
05.02.2015,7,63.79,62.786
05.02.2015,8,62.06,66.327
05.02.2015,9,63.62,71.476
05.02.2015,10,63.14,73.691
05.02.2015,11,59.91,73.737
05.02.2015,12,60.72,73.041
05.02.2015,13,58.13,71.743
05.02.2015,14,52.42,69.172
05.02.2015,15,47.24,63.915
05.02.2015,16,44.04,57.867
05.02.2015,17,50.75,53.563
05.02.2015,18,62.27,50.975
05.02.2015,19,61.01,48.148999999999994
05.02.2015,20,57.92,43.809
05.02.2015,21,50.34,40.427
05.02.2015,22,47.5,36.669000000000004
05.02.2015,23,46.25,31.975
06.02.2015,0,44.85,28.253
06.02.2015,1,41.92,27.358
06.02.2015,2,40.25,24.892
06.02.2015,3,39.35,22.339000000000002
06.02.2015,4,35.93,21.877
06.02.2015,5,39.53,21.961
06.02.2015,6,48.43,22.337
06.02.2015,7,59.48,21.081999999999997
06.02.2015,8,68.86,19.866
06.02.2015,9,69.72,22.500999999999998
06.02.2015,10,70.24,20.844
06.02.2015,11,62.96,19.351
06.02.2015,12,54.4,19.835
06.02.2015,13,50.92,20.791
06.02.2015,14,50.16,19.833
06.02.2015,15,47.0,16.396
06.02.2015,16,45.1,13.696
06.02.2015,17,50.19,12.805
06.02.2015,18,58.72,12.390999999999998
06.02.2015,19,57.99,11.512
06.02.2015,20,52.51,9.809
06.02.2015,21,50.95,8.673
06.02.2015,22,51.91,8.388
06.02.2015,23,50.01,7.4510000000000005
07.02.2015,0,53.68,7.08
07.02.2015,1,51.49,7.257999999999999
07.02.2015,2,50.0,7.407
07.02.2015,3,44.05,7.428
07.02.2015,4,42.45,7.337999999999999
07.02.2015,5,43.94,7.337999999999999
07.02.2015,6,45.21,7.3
07.02.2015,7,49.11,6.8660000000000005
07.02.2015,8,49.97,4.271
07.02.2015,9,53.81,3.5860000000000003
07.02.2015,10,56.62,3.7539999999999996
07.02.2015,11,55.19,3.9810000000000003
07.02.2015,12,52.5,4.64
07.02.2015,13,49.23,6.314
07.02.2015,14,48.4,8.462
07.02.2015,15,48.93,10.163
07.02.2015,16,44.35,14.675
07.02.2015,17,48.4,17.352
07.02.2015,18,65.06,15.331
07.02.2015,19,70.03,12.725999999999999
07.02.2015,20,63.21,9.695
07.02.2015,21,56.49,9.111
07.02.2015,22,55.19,11.286
07.02.2015,23,53.24,12.507
08.02.2015,0,62.86,12.408
08.02.2015,1,60.43,13.652000000000001
08.02.2015,2,57.53,15.338
08.02.2015,3,49.63,17.430999999999997
08.02.2015,4,40.44,19.262
08.02.2015,5,40.93,19.552
08.02.2015,6,42.82,22.169
08.02.2015,7,44.28,23.496
08.02.2015,8,42.73,28.471999999999998
08.02.2015,9,43.76,43.525
08.02.2015,10,46.49,51.541000000000004
08.02.2015,11,49.63,57.278
08.02.2015,12,46.48,61.746
08.02.2015,13,46.01,64.418
08.02.2015,14,39.94,64.992
08.02.2015,15,38.72,65.143
08.02.2015,16,38.23,65.318
08.02.2015,17,42.95,64.53699999999999
08.02.2015,18,59.32,64.032
08.02.2015,19,73.03,63.207
08.02.2015,20,56.33,63.21
08.02.2015,21,49.88,61.913000000000004
08.02.2015,22,48.66,61.07899999999999
08.02.2015,23,48.49,58.228
09.02.2015,0,52.2,55.453
09.02.2015,1,46.06,52.122
09.02.2015,2,48.12,46.875
09.02.2015,3,42.77,40.373000000000005
09.02.2015,4,41.12,32.84
09.02.2015,5,44.84,27.739
09.02.2015,6,50.34,21.541999999999998
09.02.2015,7,59.89,15.117
09.02.2015,8,62.83,10.111
09.02.2015,9,65.49,10.214
09.02.2015,10,73.81,10.347999999999999
09.02.2015,11,72.41,9.725
09.02.2015,12,72.41,9.11
09.02.2015,13,66.8,8.415
09.02.2015,14,55.1,7.441
09.02.2015,15,54.16,6.7139999999999995
09.02.2015,16,52.06,7.675
09.02.2015,17,58.9,8.914
09.02.2015,18,115.0,9.59
09.02.2015,19,100.03,9.05
09.02.2015,20,77.56,8.196
09.02.2015,21,63.89,7.64
09.02.2015,22,59.34,7.417999999999999
09.02.2015,23,55.7,7.336
10.02.2015,0,50.3,7.124
10.02.2015,1,50.6,7.697
10.02.2015,2,50.78,7.359
10.02.2015,3,47.96,6.697
10.02.2015,4,44.82,6.855
10.02.2015,5,48.93,7.729
10.02.2015,6,52.38,8.771
10.02.2015,7,71.97,8.547
10.02.2015,8,82.53,4.812
10.02.2015,9,75.75,1.881
10.02.2015,10,78.68,0.655
10.02.2015,11,77.13,0.747
10.02.2015,12,68.78,1.015
10.02.2015,13,66.69,1.053
10.02.2015,14,61.9,0.92
10.02.2015,15,54.92,0.741
10.02.2015,16,51.69,0.51
10.02.2015,17,61.41,0.295
10.02.2015,18,84.94,1.4080000000000001
10.02.2015,19,71.0,4.548
10.02.2015,20,71.0,9.112
10.02.2015,21,56.42,13.467
10.02.2015,22,57.49,16.748
10.02.2015,23,52.41,18.055
11.02.2015,0,50.01,17.048
11.02.2015,1,47.41,15.404000000000002
11.02.2015,2,45.42,14.106
11.02.2015,3,43.76,14.308
11.02.2015,4,42.39,15.565
11.02.2015,5,44.3,17.43
11.02.2015,6,49.78,19.604
11.02.2015,7,60.32,19.589000000000002
11.02.2015,8,68.03,15.043
11.02.2015,9,72.02,13.248
11.02.2015,10,70.95,15.165
11.02.2015,11,61.74,16.003
11.02.2015,12,56.22,15.55
11.02.2015,13,52.77,14.615
11.02.2015,14,49.68,12.015
11.02.2015,15,49.8,10.395999999999999
11.02.2015,16,50.86,12.722000000000001
11.02.2015,17,58.48,14.472999999999999
11.02.2015,18,81.37,15.16
11.02.2015,19,71.62,14.831
11.02.2015,20,58.7,13.686
11.02.2015,21,53.09,12.387
11.02.2015,22,53.95,11.276
11.02.2015,23,51.97,10.386
12.02.2015,0,46.56,9.947000000000001
12.02.2015,1,45.74,9.748
12.02.2015,2,46.0,9.523
12.02.2015,3,43.81,9.504
12.02.2015,4,42.99,9.467
12.02.2015,5,45.04,9.986
12.02.2015,6,53.35,10.28
12.02.2015,7,63.78,10.083
12.02.2015,8,70.6,8.579
12.02.2015,9,75.71,7.983
12.02.2015,10,61.41,9.312000000000001
12.02.2015,11,56.35,9.937000000000001
12.02.2015,12,54.98,9.402999999999999
12.02.2015,13,51.44,8.577
12.02.2015,14,46.95,7.2170000000000005
12.02.2015,15,45.47,6.466
12.02.2015,16,49.96,7.337999999999999
12.02.2015,17,57.58,8.406
12.02.2015,18,72.0,9.189
12.02.2015,19,69.94,9.484
12.02.2015,20,54.98,9.898
12.02.2015,21,46.72,10.354000000000001
12.02.2015,22,48.05,11.589
12.02.2015,23,48.25,12.957
13.02.2015,0,50.73,13.652000000000001
13.02.2015,1,49.07,13.583
13.02.2015,2,45.3,13.44
13.02.2015,3,42.43,13.184000000000001
13.02.2015,4,41.62,12.921
13.02.2015,5,41.71,13.525
13.02.2015,6,45.42,14.466
13.02.2015,7,58.25,13.437999999999999
13.02.2015,8,57.84,11.587
13.02.2015,9,59.97,13.220999999999998
13.02.2015,10,56.59,14.270999999999999
13.02.2015,11,55.05,14.085999999999999
13.02.2015,12,52.38,14.187999999999999
13.02.2015,13,49.89,15.125
13.02.2015,14,47.8,15.615
13.02.2015,15,44.19,14.850999999999999
13.02.2015,16,43.2,17.427
13.02.2015,17,45.75,21.276
13.02.2015,18,51.49,20.343
13.02.2015,19,55.36,17.935
13.02.2015,20,49.96,14.075999999999999
13.02.2015,21,44.63,11.626
13.02.2015,22,46.93,10.157
13.02.2015,23,46.3,8.486
14.02.2015,0,41.3,7.757999999999999
14.02.2015,1,36.19,9.359
14.02.2015,2,35.68,12.239
14.02.2015,3,33.18,13.357999999999999
14.02.2015,4,27.68,13.592
14.02.2015,5,31.23,15.402999999999999
14.02.2015,6,33.93,17.772000000000002
14.02.2015,7,36.12,21.604
14.02.2015,8,37.8,23.551
14.02.2015,9,44.02,34.1
14.02.2015,10,47.31,39.638000000000005
14.02.2015,11,47.1,31.941
14.02.2015,12,48.3,24.926
14.02.2015,13,44.38,21.184
14.02.2015,14,40.73,18.692999999999998
14.02.2015,15,35.9,18.3
14.02.2015,16,36.35,18.112000000000002
14.02.2015,17,40.69,17.086
14.02.2015,18,47.45,17.273
14.02.2015,19,49.1,16.586
14.02.2015,20,45.1,14.421
14.02.2015,21,42.61,12.421
14.02.2015,22,42.71,10.642000000000001
14.02.2015,23,43.76,8.902999999999999
15.02.2015,0,42.44,6.257999999999999
15.02.2015,1,39.55,4.032
15.02.2015,2,36.75,3.122
15.02.2015,3,33.38,3.931
15.02.2015,4,31.12,5.457000000000001
15.02.2015,5,30.34,6.68
15.02.2015,6,33.09,7.119
15.02.2015,7,32.92,6.196000000000001
15.02.2015,8,36.72,4.025
15.02.2015,9,43.12,2.557
15.02.2015,10,42.23,2.108
15.02.2015,11,43.27,2.3819999999999997
15.02.2015,12,45.45,3.123
15.02.2015,13,41.48,4.513999999999999
15.02.2015,14,35.85,6.7410000000000005
15.02.2015,15,32.33,9.345
15.02.2015,16,29.94,13.569
15.02.2015,17,40.78,19.037
15.02.2015,18,55.08,21.438000000000002
15.02.2015,19,59.57,19.732
15.02.2015,20,54.92,18.163
15.02.2015,21,53.15,16.87
15.02.2015,22,54.33,15.536
15.02.2015,23,49.74,14.13
16.02.2015,0,49.41,13.787
16.02.2015,1,44.23,13.282
16.02.2015,2,45.93,14.27
16.02.2015,3,42.35,13.459000000000001
16.02.2015,4,39.26,12.83
16.02.2015,5,44.43,11.933
16.02.2015,6,50.97,11.25
16.02.2015,7,62.21,9.321
16.02.2015,8,57.66,7.332999999999999
16.02.2015,9,65.1,8.085
16.02.2015,10,66.73,7.944
16.02.2015,11,68.03,6.848
16.02.2015,12,63.3,6.03
16.02.2015,13,61.49,4.656000000000001
16.02.2015,14,54.01,3.4530000000000003
16.02.2015,15,49.87,3.25
16.02.2015,16,52.46,4.881
16.02.2015,17,54.76,6.465
16.02.2015,18,65.34,5.531000000000001
16.02.2015,19,67.7,3.8710000000000004
16.02.2015,20,61.49,3.1430000000000002
16.02.2015,21,53.01,3.2960000000000003
16.02.2015,22,49.99,3.9419999999999997
16.02.2015,23,51.1,5.1160000000000005
17.02.2015,0,46.96,6.542000000000001
17.02.2015,1,42.41,7.566
17.02.2015,2,41.23,7.581
17.02.2015,3,39.93,6.046
17.02.2015,4,36.26,4.668
17.02.2015,5,41.75,4.792
17.02.2015,6,47.54,6.402
17.02.2015,7,55.03,7.678999999999999
17.02.2015,8,55.55,5.34
17.02.2015,9,55.21,7.417000000000001
17.02.2015,10,55.49,9.891
17.02.2015,11,57.31,9.758
17.02.2015,12,54.18,9.324
17.02.2015,13,53.0,9.821
17.02.2015,14,51.07,11.272
17.02.2015,15,44.54,12.584000000000001
17.02.2015,16,44.92,15.919
17.02.2015,17,49.6,20.756999999999998
17.02.2015,18,62.51,23.961
17.02.2015,19,56.92,25.378
17.02.2015,20,53.59,26.267
17.02.2015,21,48.99,26.017
17.02.2015,22,52.0,25.381
17.02.2015,23,49.62,22.355999999999998
18.02.2015,0,47.96,19.79
18.02.2015,1,41.95,17.275
18.02.2015,2,42.08,13.655
18.02.2015,3,40.0,12.387
18.02.2015,4,39.26,12.245
18.02.2015,5,41.15,11.985
18.02.2015,6,49.09,11.192
18.02.2015,7,54.62,7.865
18.02.2015,8,57.8,5.672999999999999
18.02.2015,9,58.33,3.202
18.02.2015,10,56.69,1.143
18.02.2015,11,54.8,0.629
18.02.2015,12,54.85,0.9259999999999999
18.02.2015,13,53.05,1.611
18.02.2015,14,50.36,2.306
18.02.2015,15,49.82,2.819
18.02.2015,16,47.06,3.898
18.02.2015,17,51.3,4.579
18.02.2015,18,58.85,4.474
18.02.2015,19,61.55,3.898
18.02.2015,20,59.14,3.2439999999999998
18.02.2015,21,51.79,2.465
18.02.2015,22,55.46,1.676
18.02.2015,23,50.09,1.187
19.02.2015,0,47.54,1.072
19.02.2015,1,45.94,1.376
19.02.2015,2,44.35,1.8519999999999999
19.02.2015,3,41.6,2.2030000000000003
19.02.2015,4,40.84,2.242
19.02.2015,5,41.47,1.814
19.02.2015,6,47.17,1.255
19.02.2015,7,56.77,0.889
19.02.2015,8,59.03,0.271
19.02.2015,9,62.43,0.41200000000000003
19.02.2015,10,61.49,0.782
19.02.2015,11,56.45,1.176
19.02.2015,12,53.95,1.4180000000000001
19.02.2015,13,52.33,1.439
19.02.2015,14,49.0,1.454
19.02.2015,15,44.94,1.744
19.02.2015,16,44.94,2.7260000000000004
19.02.2015,17,49.59,3.866
19.02.2015,18,61.3,4.455
19.02.2015,19,71.4,4.395
19.02.2015,20,57.25,4.018
19.02.2015,21,52.0,3.6660000000000004
19.02.2015,22,54.44,3.545
19.02.2015,23,52.84,3.758
20.02.2015,0,48.15,4.173
20.02.2015,1,47.02,4.736000000000001
20.02.2015,2,44.16,5.796
20.02.2015,3,41.11,8.161
20.02.2015,4,40.52,10.604000000000001
20.02.2015,5,42.63,11.809000000000001
20.02.2015,6,49.29,13.47
20.02.2015,7,57.2,13.159
20.02.2015,8,57.18,12.855
20.02.2015,9,59.2,17.615
20.02.2015,10,57.44,22.62
20.02.2015,11,57.04,25.846
20.02.2015,12,53.45,28.285999999999998
20.02.2015,13,52.96,30.673000000000002
20.02.2015,14,51.9,33.032
20.02.2015,15,49.81,32.556999999999995
20.02.2015,16,49.4,29.988000000000003
20.02.2015,17,50.39,34.906
20.02.2015,18,53.0,39.838
20.02.2015,19,54.58,41.235
20.02.2015,20,51.96,39.957
20.02.2015,21,49.93,38.119
20.02.2015,22,51.99,36.602
20.02.2015,23,50.93,32.599000000000004
21.02.2015,0,50.03,25.97
21.02.2015,1,45.1,19.573
21.02.2015,2,41.25,15.802999999999999
21.02.2015,3,39.1,14.458
21.02.2015,4,37.49,12.4
21.02.2015,5,39.94,9.464
21.02.2015,6,42.63,7.522
21.02.2015,7,47.42,6.506
21.02.2015,8,47.24,5.922000000000001
21.02.2015,9,52.78,8.016
21.02.2015,10,55.97,15.607999999999999
21.02.2015,11,55.08,23.103
21.02.2015,12,53.7,28.516
21.02.2015,13,49.34,31.373
21.02.2015,14,48.05,31.874000000000002
21.02.2015,15,45.06,28.029
21.02.2015,16,44.93,20.274
21.02.2015,17,47.67,17.68
21.02.2015,18,61.06,20.421
21.02.2015,19,61.86,24.119
21.02.2015,20,52.1,26.109
21.02.2015,21,45.81,26.011999999999997
21.02.2015,22,49.55,28.221999999999998
21.02.2015,23,50.77,27.601999999999997
22.02.2015,0,41.77,28.031
22.02.2015,1,39.26,29.355
22.02.2015,2,39.74,33.139
22.02.2015,3,35.26,36.726
22.02.2015,4,32.21,38.574
22.02.2015,5,32.23,38.657
22.02.2015,6,33.4,39.55
22.02.2015,7,35.88,40.449
22.02.2015,8,43.98,52.07
22.02.2015,9,44.05,58.053000000000004
22.02.2015,10,43.98,57.666000000000004
22.02.2015,11,43.85,54.72
22.02.2015,12,43.55,49.85
22.02.2015,13,40.0,47.738
22.02.2015,14,29.88,44.248999999999995
22.02.2015,15,25.05,38.763000000000005
22.02.2015,16,28.03,31.906
22.02.2015,17,39.94,29.26
22.02.2015,18,49.85,25.845
22.02.2015,19,53.0,23.733
22.02.2015,20,48.99,19.425
22.02.2015,21,43.6,14.132
22.02.2015,22,41.1,10.738
22.02.2015,23,41.84,10.523
23.02.2015,0,41.16,11.862
23.02.2015,1,39.02,10.737
23.02.2015,2,38.99,12.854000000000001
23.02.2015,3,32.0,12.247
23.02.2015,4,31.74,13.649000000000001
23.02.2015,5,36.93,17.429000000000002
23.02.2015,6,46.33,15.636
23.02.2015,7,53.28,15.877
23.02.2015,8,58.08,23.37
23.02.2015,9,59.74,32.476
23.02.2015,10,55.86,35.073
23.02.2015,11,54.02,35.147
23.02.2015,12,55.67,34.927
23.02.2015,13,50.57,36.67
23.02.2015,14,49.03,44.456
23.02.2015,15,44.07,44.617
23.02.2015,16,40.66,43.525
23.02.2015,17,42.56,39.968
23.02.2015,18,53.0,34.306
23.02.2015,19,53.06,32.225
23.02.2015,20,49.25,30.179000000000002
23.02.2015,21,46.5,29.491
23.02.2015,22,47.02,30.836
23.02.2015,23,46.72,35.010999999999996
24.02.2015,0,43.19,37.983000000000004
24.02.2015,1,38.62,36.153
24.02.2015,2,37.93,33.436
24.02.2015,3,32.1,32.274
24.02.2015,4,30.91,31.57
24.02.2015,5,37.58,32.981
24.02.2015,6,45.0,33.513000000000005
24.02.2015,7,50.76,36.969
24.02.2015,8,51.47,43.93899999999999
24.02.2015,9,52.29,50.949
24.02.2015,10,52.52,54.5
24.02.2015,11,51.2,55.367
24.02.2015,12,48.41,57.254
24.02.2015,13,46.87,58.318000000000005
24.02.2015,14,46.15,57.59
24.02.2015,15,41.12,51.147
24.02.2015,16,42.31,44.25
24.02.2015,17,47.93,45.825
24.02.2015,18,54.95,46.836000000000006
24.02.2015,19,58.51,51.931999999999995
24.02.2015,20,51.5,49.155
24.02.2015,21,47.11,45.318000000000005
24.02.2015,22,49.33,41.861999999999995
24.02.2015,23,48.91,38.825
25.02.2015,0,45.93,36.616
25.02.2015,1,39.92,33.45
25.02.2015,2,39.5,30.278000000000002
25.02.2015,3,36.28,29.096999999999998
25.02.2015,4,35.54,27.768
25.02.2015,5,39.95,25.642
25.02.2015,6,48.34,23.941
25.02.2015,7,51.5,22.386
25.02.2015,8,52.24,23.373
25.02.2015,9,53.67,30.475
25.02.2015,10,53.53,33.748000000000005
25.02.2015,11,53.37,33.897
25.02.2015,12,53.55,33.867
25.02.2015,13,52.39,32.22
25.02.2015,14,49.13,29.112
25.02.2015,15,46.96,25.844
25.02.2015,16,49.93,21.355
25.02.2015,17,49.91,21.429000000000002
25.02.2015,18,68.34,23.188000000000002
25.02.2015,19,62.16,21.9
25.02.2015,20,52.25,20.298
25.02.2015,21,47.66,19.425
25.02.2015,22,48.0,19.422
25.02.2015,23,48.34,19.834
26.02.2015,0,46.43,20.002
26.02.2015,1,42.92,21.579
26.02.2015,2,41.96,21.185
26.02.2015,3,38.27,20.236
26.02.2015,4,38.05,20.198
26.02.2015,5,39.23,20.616999999999997
26.02.2015,6,47.38,18.052
26.02.2015,7,55.2,15.044
26.02.2015,8,55.64,15.695
26.02.2015,9,57.89,19.261
26.02.2015,10,52.16,18.012
26.02.2015,11,52.0,16.125999999999998
26.02.2015,12,52.02,15.102
26.02.2015,13,49.72,14.485
26.02.2015,14,48.31,13.378
26.02.2015,15,44.94,11.367
26.02.2015,16,43.29,11.296
26.02.2015,17,44.88,13.629000000000001
26.02.2015,18,53.12,14.270999999999999
26.02.2015,19,56.0,14.27
26.02.2015,20,53.15,13.267000000000001
26.02.2015,21,48.82,13.038
26.02.2015,22,46.38,11.89
26.02.2015,23,46.33,10.932
27.02.2015,0,44.98,13.097000000000001
27.02.2015,1,39.29,20.246
27.02.2015,2,39.38,32.503
27.02.2015,3,31.61,43.858999999999995
27.02.2015,4,28.02,48.81100000000001
27.02.2015,5,37.72,51.147
27.02.2015,6,44.42,50.949
27.02.2015,7,52.02,50.979
27.02.2015,8,55.21,53.101000000000006
27.02.2015,9,54.32,54.475
27.02.2015,10,54.23,53.923
27.02.2015,11,54.53,51.828
27.02.2015,12,55.01,51.147
27.02.2015,13,54.99,50.513999999999996
27.02.2015,14,49.19,49.769
27.02.2015,15,42.44,48.352
27.02.2015,16,41.62,43.525
27.02.2015,17,47.94,38.772
27.02.2015,18,64.06,37.156
27.02.2015,19,60.71,32.553000000000004
27.02.2015,20,54.56,28.435
27.02.2015,21,50.37,26.88
27.02.2015,22,53.01,25.191999999999997
27.02.2015,23,52.6,24.552
28.02.2015,0,54.1,24.365
28.02.2015,1,50.95,21.959
28.02.2015,2,48.78,19.836
28.02.2015,3,43.4,18.618
28.02.2015,4,41.69,16.424
28.02.2015,5,40.53,16.605999999999998
28.02.2015,6,41.97,15.003
28.02.2015,7,44.64,9.139
28.02.2015,8,48.48,12.724
28.02.2015,9,53.48,14.902999999999999
28.02.2015,10,51.8,11.620999999999999
28.02.2015,11,48.78,8.532
28.02.2015,12,44.73,8.045
28.02.2015,13,43.49,7.051
28.02.2015,14,41.86,6.236000000000001
28.02.2015,15,42.5,5.655
28.02.2015,16,41.38,4.801
28.02.2015,17,43.73,5.524
28.02.2015,18,54.92,5.565
28.02.2015,19,56.61,4.026
28.02.2015,20,51.15,3.315
28.02.2015,21,44.51,2.6210000000000004
28.02.2015,22,50.06,3.1180000000000003
28.02.2015,23,50.1,3.978
01.03.2015,0,35.62,4.177
01.03.2015,1,30.9,4.023
01.03.2015,2,26.7,6.622000000000001
01.03.2015,3,26.66,8.18
01.03.2015,4,21.35,6.896
01.03.2015,5,19.85,10.9
01.03.2015,6,20.14,18.852
01.03.2015,7,19.87,25.01
01.03.2015,8,21.24,23.896
01.03.2015,9,25.22,20.000999999999998
01.03.2015,10,25.13,25.009
01.03.2015,11,27.1,27.28
01.03.2015,12,30.39,26.504
01.03.2015,13,25.0,23.734
01.03.2015,14,23.68,22.925
01.03.2015,15,14.87,25.194000000000003
01.03.2015,16,11.7,28.03
01.03.2015,17,19.52,28.029
01.03.2015,18,31.93,27.799
01.03.2015,19,46.72,29.098000000000003
01.03.2015,20,44.0,28.313000000000002
01.03.2015,21,35.27,25.969
01.03.2015,22,35.69,20.926
01.03.2015,23,30.23,17.977999999999998
02.03.2015,0,25.0,19.585
02.03.2015,1,20.36,22.451
02.03.2015,2,16.62,26.497
02.03.2015,3,13.0,30.843000000000004
02.03.2015,4,12.0,32.229
02.03.2015,5,21.08,37.685
02.03.2015,6,38.96,37.394
02.03.2015,7,52.94,36.669000000000004
02.03.2015,8,59.48,36.079
02.03.2015,9,58.59,44.24
02.03.2015,10,55.55,48.405
02.03.2015,11,53.9,52.113
02.03.2015,12,50.96,54.574
02.03.2015,13,49.05,55.922
02.03.2015,14,47.47,56.138000000000005
02.03.2015,15,45.94,52.141999999999996
02.03.2015,16,45.94,38.961
02.03.2015,17,46.26,31.436
02.03.2015,18,59.99,27.104
02.03.2015,19,70.16,19.9
02.03.2015,20,61.56,12.533
02.03.2015,21,55.48,7.537000000000001
02.03.2015,22,54.92,5.801
02.03.2015,23,50.94,4.905
03.03.2015,0,51.79,3.9619999999999997
03.03.2015,1,49.34,3.1010000000000004
03.03.2015,2,46.16,2.387
03.03.2015,3,43.23,2.407
03.03.2015,4,41.0,2.682
03.03.2015,5,45.53,2.9
03.03.2015,6,51.1,2.945
03.03.2015,7,55.32,1.933
03.03.2015,8,60.19,1.651
03.03.2015,9,63.5,2.8989999999999996
03.03.2015,10,56.88,3.89
03.03.2015,11,54.3,4.46
03.03.2015,12,51.07,4.567
03.03.2015,13,49.54,4.428
03.03.2015,14,48.45,3.9530000000000003
03.03.2015,15,45.27,3.404
03.03.2015,16,46.97,2.9010000000000002
03.03.2015,17,50.78,3.196
03.03.2015,18,55.9,3.6830000000000003
03.03.2015,19,67.32,4.167
03.03.2015,20,54.66,4.8389999999999995
03.03.2015,21,48.38,6.346
03.03.2015,22,50.93,7.627000000000001
03.03.2015,23,48.97,8.621
04.03.2015,0,43.99,9.898
04.03.2015,1,41.0,11.562999999999999
04.03.2015,2,39.39,13.633
04.03.2015,3,34.14,14.939
04.03.2015,4,34.14,13.946
04.03.2015,5,40.36,13.186
04.03.2015,6,46.9,12.634
04.03.2015,7,52.42,11.445
04.03.2015,8,57.13,16.892
04.03.2015,9,60.42,28.901999999999997
04.03.2015,10,54.08,39.344
04.03.2015,11,52.41,47.321000000000005
04.03.2015,12,50.0,53.39
04.03.2015,13,48.06,57.185
04.03.2015,14,44.21,59.06100000000001
04.03.2015,15,40.55,59.435
04.03.2015,16,40.68,56.123999999999995
04.03.2015,17,44.5,54.211000000000006
04.03.2015,18,54.49,53.229
04.03.2015,19,65.0,54.596000000000004
04.03.2015,20,51.06,58.06100000000001
04.03.2015,21,48.86,61.06100000000001
04.03.2015,22,49.91,63.608999999999995
04.03.2015,23,47.45,65.432
05.03.2015,0,45.0,66.236
05.03.2015,1,42.0,64.955
05.03.2015,2,41.05,62.586999999999996
05.03.2015,3,40.95,62.386
05.03.2015,4,41.0,62.928999999999995
05.03.2015,5,43.15,63.048
05.03.2015,6,50.97,62.742
05.03.2015,7,56.54,59.626000000000005
05.03.2015,8,64.98,61.821999999999996
05.03.2015,9,65.84,61.163000000000004
05.03.2015,10,54.65,58.838
05.03.2015,11,50.95,57.771
05.03.2015,12,49.24,57.861999999999995
05.03.2015,13,44.4,57.771
05.03.2015,14,43.37,55.84
05.03.2015,15,39.59,53.555
05.03.2015,16,37.92,48.724
05.03.2015,17,45.71,46.571000000000005
05.03.2015,18,66.24,46.438
05.03.2015,19,68.5,43.328
05.03.2015,20,53.99,41.815
05.03.2015,21,47.09,40.039
05.03.2015,22,48.76,39.47
05.03.2015,23,47.3,38.431999999999995
06.03.2015,0,42.73,36.977
06.03.2015,1,41.0,34.101
06.03.2015,2,41.65,28.831
06.03.2015,3,40.36,23.851
06.03.2015,4,40.26,19.164
06.03.2015,5,41.96,16.03
06.03.2015,6,50.96,13.235
06.03.2015,7,59.34,9.485
06.03.2015,8,67.04,15.548
06.03.2015,9,66.3,18.719
06.03.2015,10,57.0,17.968
06.03.2015,11,52.97,15.784
06.03.2015,12,50.48,13.925999999999998
06.03.2015,13,50.48,13.049000000000001
06.03.2015,14,49.33,12.370999999999999
06.03.2015,15,44.94,10.118
06.03.2015,16,41.7,7.513
06.03.2015,17,45.98,6.822
06.03.2015,18,59.61,7.359
06.03.2015,19,62.0,7.716
06.03.2015,20,53.03,8.456
06.03.2015,21,47.97,9.905
06.03.2015,22,49.58,11.54
06.03.2015,23,47.61,13.722999999999999
07.03.2015,0,47.1,16.195
